Date,Price,Volume,Open,High,Low,Close,Returns,MA_7,MA_30,DayOfWeek,Month,Year
2010-01-23,110.35175683737847,3693,108.1059089878367,112.29940135410308,107.3760780831787,110.32027217032876,0.7895308733633977,110.90869386185656,74.88490539158352,5,1,2010
2010-01-24,109.60959181697204,1900,109.73911827700992,111.28116564855468,108.21754518846402,109.30107817278756,-0.6725448163912184,110.5482243842341,74.88490539158352,6,1,2010
2010-01-25,111.87934644095964,1764,109.22830194716374,112.6646631036115,107.57449300315412,111.18363392980758,2.070762773916424,110.5413138905764,74.88490539158352,0,1,2010
2010-01-26,110.42498076636087,2791,110.63039750788676,111.83060833459832,110.063350294016,111.01868609991652,-1.2999411606021916,110.28191291459731,74.88490539158352,1,1,2010
2010-01-27,110.47073928366233,4006,110.09474287309634,111.68964797816422,108.8442621175899,110.53910995947956,0.0414385558266561,110.15106254670442,74.88490539158352,2,1,2010
2010-01-28,110.2835554336365,2834,109.63593212012782,111.81439290450476,109.31679915493396,110.50656525163488,-0.1694420180761047,110.35818445964128,74.88490539158352,3,1,2010
2010-01-29,111.81633464799496,4065,111.51893782564596,112.97853072341368,111.29472973241896,111.18576130425129,1.389852918988277,110.69090074670926,74.88490539158352,4,1,2010
2010-01-30,113.28569341789525,4084,111.57253085085584,114.0585747775452,110.63058628789278,113.3050061677942,1.314082396392191,111.11003454392592,108.86020635920784,5,1,2010
2010-01-31,113.44064084359216,3832,113.09614774963866,114.8035570464016,111.374059970939,112.95852241632988,0.1367758108036909,111.65732726201452,109.24942597579532,6,1,2010
2010-02-01,113.81880336319432,4257,113.86866895061353,114.34887196194038,112.56339203595958,114.02606016655604,0.3333571785120393,111.93439253661948,109.63791243609064,0,2,2010
2010-02-02,112.93101761556422,4653,114.37577168003494,115.0748741647712,111.56793031473266,112.84340666597052,-0.7799991929252625,112.2923978007914,109.96418143866144,1,2,2010
2010-02-03,110.95022114734029,1013,111.19477581126408,111.33803805690368,110.16388884652106,109.66251232556525,-1.753987974293203,112.36089520988824,110.14972745231805,2,2,2010
2010-02-04,110.60230899801414,2803,110.57343703823275,112.2347693341291,110.03967630608835,109.7752965065838,-0.3135749940183729,112.40643143337074,110.26142446132545,3,2,2010
2010-02-05,110.75865796711813,3410,109.69327667176204,110.9006561516441,107.82908371220074,110.7411941755268,0.1413613969910798,112.25533476467406,110.41090903196552,4,2,2010
2010-02-06,111.98894864784585,4367,110.61348772292487,112.58654227633671,109.79067077924628,112.01139659941164,1.110785109993806,112.07008551180986,110.56973367804568,5,2,2010
2010-02-07,113.19132849663023,2280,111.45261612664692,115.04259432150896,110.42580712102256,112.99037938348232,1.0736593773778005,112.03446946224388,110.77368289269523,6,2,2010
2010-02-08,112.8040016792223,1408,113.34839795948804,114.46721732869308,112.6595576527604,112.44499688982548,-0.3421877122146144,111.889497793105,110.96816184182433,0,2,2010
2010-02-09,112.50169892864696,3928,111.82354243366014,112.9374587678994,111.68523965351729,112.46198535370998,-0.2679893851948556,111.82816655211684,111.1388774158696,1,2,2010
2010-02-10,111.45314596357986,3715,111.93393168712676,113.91970601805323,109.93701800686986,110.94346144845302,-0.9320330048812276,111.90001295443678,111.26983977204064,2,2,2010
2010-02-11,110.03312802640087,1887,110.8619862946575,112.62344525898249,108.16911602311238,110.05643246035189,-1.274094082228061,111.81870138706346,111.30499241340692,3,2,2010
2010-02-12,108.32685783577588,3718,111.11571939687178,111.25207994221638,107.05346702225413,108.84530821868142,-1.5506877076289285,111.47130136830027,111.2579014575808,4,2,2010
2010-02-13,110.27763323100768,2240,108.69486149505644,110.73820335567612,106.8947703548288,110.06983657108157,1.8008233915444816,111.2268277373234,111.27178051437932,5,2,2010
2010-02-14,109.767981049256,4036,110.64652193859334,111.93104312521598,108.22007556779222,109.45673364624813,-0.4621537176845769,110.73777810198422,111.25387572402794,6,2,2010
2010-02-15,109.32990674764484,2432,109.481662768446,109.87926908245193,109.07217603814364,109.44809527490996,-0.3990911533797825,110.24147882604458,111.21024597937704,0,2,2010
2010-02-16,108.0771113875949,2791,108.94518889555128,110.01954476230904,107.94379665536334,109.0945296971048,-1.1458853275541858,109.60939489160856,111.07505375361924,1,2,2010
2010-02-17,108.8546017434268,3942,108.63811427609254,109.18632326486774,106.7539356777737,108.196848211718,0.7193848409249304,109.23817428872958,110.972616481848,2,2,2010
2010-02-18,107.24070389586886,2118,109.6320356772206,110.97744669496188,106.91749569302635,107.94208184606345,-1.4826179341154044,108.8392565557964,110.80594702510317,3,2,2010
2010-02-19,107.0279636156549,3681,107.2558506814977,108.31832291548308,105.7696512852422,107.39412851765756,-0.1983764302969648,108.65370023863628,110.66065608366124,4,2,2010
2010-02-20,106.1324970544612,2972,108.169611561131,110.1084760483314,105.6609657343594,106.74924449137824,-0.8366659804996068,108.06153792770108,110.57061591737398,5,2,2010
2010-02-21,106.51939955232048,1366,107.4066520819764,107.67427863707586,105.488303291557,107.20235556576762,0.3645466832470134,107.59745485671029,110.4716852145007,6,2,2010
2010-02-22,106.0085944147516,3720,104.85470151293156,107.07003691306784,103.87965371478556,105.96817386972282,-0.4795418859998235,107.12298166629697,110.32691313374649,0,2,2010
2010-02-23,104.8279622306292,4901,106.43897329953464,107.06242107880443,103.3905036378664,105.09441185175277,-1.1137136480682486,106.65881750101616,110.16752548086836,1,2,2010
2010-02-24,104.79978000229052,2518,104.78536030213816,106.02515752812188,103.14428571667604,104.75569559549194,-0.0268842661242052,106.07955725228238,109.93153993291271,2,2,2010
2010-02-25,105.22811187282096,1995,105.18806881625878,105.63462295380135,103.19035914178384,104.31265262765037,0.4087144748978089,105.7920441061327,109.75831096979474,3,2,2010
2010-02-26,105.29462909520412,4158,106.34408840084772,108.1948733215094,104.87757373119818,105.02290153714762,0.0632124070263362,105.54442488892543,109.5857739635128,4,2,2010
2010-02-27,105.59710099294392,3863,104.3740909321127,106.47294462724484,103.50076398639676,105.9090631313048,0.2872624181678773,105.4679397372801,109.4295588154897,5,2,2010
2010-02-28,104.96277889926294,1648,103.97682689052137,105.82632166097764,103.2248100959988,105.37519046827089,-0.6007002916901594,105.24556535827188,109.20110695719865,6,2,2010
2010-03-01,104.6000377332758,4587,106.068970372114,107.64162045842784,104.53244909860558,104.33176168787796,-0.3455902842809499,105.04434297520392,108.91158510104466,0,3,2010
2010-03-02,103.92757728549984,1612,103.60155308834538,105.74261382492202,103.12789904100993,103.30680029381789,-0.6428873854622097,104.91571655447116,108.5944829824416,1,3,2010
2010-03-03,103.5680241239593,3740,103.24135777157882,104.55597164810212,102.1484602290904,103.93993782149892,-0.3459651142957098,104.73975142899528,108.25279034113376,2,3,2010
2010-03-04,102.75487784191486,3254,103.77264501737896,105.31522347400586,101.00099104608351,103.31778621735305,-0.7851325627987293,104.38643228172296,107.91358568201213,3,3,2010
2010-03-05,101.02859523958318,2852,102.0687760207535,102.35665794773855,100.4009998053826,101.10959400197127,-1.6800006370378928,103.77699887377712,107.5828648184202,4,3,2010
2010-03-06,101.20602138183692,2764,99.43638461126758,101.7108396043948,98.03353904302784,101.31459480081094,0.175619726111198,103.14970178647614,107.2696552312143,5,3,2010
2010-03-07,100.80424044562866,1827,101.24021114925266,102.62619177665346,98.92404491812404,100.7569801533768,-0.3969931143646077,102.55562486452835,106.93784131383131,6,3,2010
2010-03-08,99.17404209866262,2489,100.0227557866668,101.8762500043577,98.81530831568128,98.78877397844413,-1.6171922329451305,101.7804826310122,106.51067776219188,0,3,2010
2010-03-09,99.6368243541884,1955,99.77190197653287,100.00631946529116,99.41968318535156,99.50419723229533,0.4666364763729058,101.16751792653916,106.0588609574438,1,3,2010
2010-03-10,98.72952598980515,3003,99.13074779810977,99.39952218548056,96.75645044046612,98.92774702309175,-0.9106054616493942,100.47630390737426,105.58971176779656,2,3,2010
2010-03-11,98.7814713856013,2368,98.04107985108436,100.73192585992538,97.9410280689304,98.26922987577716,0.0526138409714382,99.90867441361516,105.13237084969504,3,3,2010
2010-03-12,99.51056194777884,3136,98.57147084649108,99.69303466617536,98.00945671674968,100.25408248400504,0.7380843309485519,99.69181251478598,104.73428471583502,4,3,2010
2010-03-13,99.63954485853624,1099,100.56271542461752,100.64850721918556,97.90086529598472,99.55978601653084,0.129617307181018,99.46803015431443,104.38783194357286,5,3,2010
2010-03-14,100.77894554307954,2266,100.54744894017392,101.842454213965,99.99660843144568,99.5179213365288,1.143522570442257,99.46441659680744,104.13623486714964,6,3,2010
2010-03-15,99.5441197227259,4905,99.68571936061984,100.1345420025212,99.19305804704832,99.96354434592612,-1.2252815443735798,99.51728482881649,103.77845108354026,0,3,2010
2010-03-16,99.94646136390344,1204,102.3438273718128,102.93908050717964,98.38279899852668,99.33059960870192,0.4041842373996962,99.5615186873472,103.45106709402852,1,3,2010
2010-03-17,99.26165127296312,3388,99.62068503931842,100.85647242608074,97.81024306369012,98.78353098613626,-0.685176925320985,99.6375365849412,103.1154585782058,2,3,2010
2010-03-18,98.39085412378124,4079,98.10923554400362,99.093346997114,97.8936898869164,98.06178795960896,-0.8772744942427302,99.5817341189669,102.79258333607866,3,3,2010
2010-03-19,97.81200445901683,2110,99.27908611383003,101.27039454315492,96.80842029655062,97.70930396692316,-0.5883165360432763,99.33908304914378,102.42449675993166,4,3,2010
2010-03-20,97.50045192688944,2836,97.45033200166247,97.95689398989808,95.66337849481695,97.54368727780216,-0.318521774347158,99.0334983446228,102.09982169429902,5,3,2010
2010-03-21,97.5566172691192,1760,99.65417143472912,101.38472224504076,96.70848479974572,96.78323470009106,0.0576052122013281,98.57316573405704,101.7841101494145,6,3,2010
2010-03-22,96.39146742833584,1207,98.40402562460072,100.15447116319598,95.94711680779426,96.3831124230591,-1.194331941183635,98.12278683485845,101.45940916187698,0,3,2010
2010-03-23,97.29229391529005,4104,96.19274758202708,98.1674667133277,94.8039745935356,97.3410543236726,0.9345500291547236,97.74362005648511,101.15183897397596,1,3,2010
2010-03-24,97.7579563550205,2057,98.86760079302223,100.8622734137804,97.30207282545057,96.94670398241055,0.4786221199963858,97.528806496779,100.87681770531826,2,3,2010
2010-03-25,96.22171266874328,4405,98.60707156649094,99.172672166306,94.40580441822462,95.89511939375716,-1.5714768838846926,97.2189291460593,100.58994271992206,3,3,2010
2010-03-26,97.70996486253888,2665,94.99281747180838,97.8920923369997,94.15517607528484,98.26515436101224,1.5466906091342605,97.20435206084817,100.35361554859702,4,3,2010
2010-03-27,99.60585403856945,4587,98.59835897211128,100.74024398758662,97.62278820859156,99.69490309861835,1.940323260475796,97.50512379108817,100.16620695412196,5,3,2010
2010-03-28,100.7846336097291,1423,99.089366596621,100.79957715902364,97.7003554182694,101.49090962630672,1.1834440681600888,97.96626898260386,100.0158737712728,6,3,2010
2010-03-29,100.60470877391676,1248,100.70130732448244,101.6496348342587,99.88567734743378,100.93766614300574,-0.1785240759112905,98.56816060340114,99.84946069730522,0,3,2010
2010-03-30,99.5339561524062,2470,100.7357632231342,102.40937080586076,97.64987453104382,99.92504689318608,-1.0643166056141462,98.88839806584632,99.66849993907664,1,3,2010
2010-03-31,100.58840787933735,1062,98.65486014013996,101.42782203098952,98.10904424482986,99.55753827025104,1.0593889439264093,99.29274828360586,99.53477894394538,2,3,2010
2010-04-01,100.18523093236416,4684,99.25506560044666,100.59321567043172,97.32358091208104,100.61662604848932,-0.4008184993412267,99.85896517840884,99.41003406550752,3,4,2010
2010-04-02,101.4076760027466,4046,100.55301494328448,101.91898710388244,99.77660497281056,101.21374678067458,1.2201849104961582,100.38720962700997,99.3380224614671,4,4,2010
2010-04-03,101.61595098082346,3331,100.01944250407674,103.44356743555984,98.45883324541762,101.53331290532398,0.2053838390608797,100.67436633304624,99.30005823276406,5,4,2010
2010-04-04,102.59259001730716,1954,99.0407483540542,103.91701542556744,97.42076955797384,102.59969509507586,0.9611080022938756,100.9326458198431,99.35219139202152,6,4,2010
2010-04-05,102.94895641448156,2634,101.75648441293576,103.27158014703164,100.51442096328915,102.9727376093841,0.3473607568678094,101.2675383399238,99.410289226443,0,4,2010
2010-04-06,103.65552958267352,2389,103.28004883596996,104.58191650417253,101.65630630783862,104.09596955208222,0.6863334926361153,101.85633454424767,99.50533219767784,1,4,2010
2010-04-07,103.66602960339434,1230,103.38564844910356,104.89521719008516,102.20415878956464,103.71256619066702,0.0101297256046795,102.29599479054154,99.65506511450222,2,4,2010
2010-04-08,105.45190009730015,4503,104.9331605440144,106.46218091883112,103.72846573073228,106.4445790270448,1.7227152431111836,103.04837609981811,99.84890097260596,3,4,2010
2010-04-09,105.5788121900038,2945,105.63565359273186,107.20583133493368,105.29745763089336,105.68257957352574,0.1203506931468423,103.6442526979977,100.07721051261258,4,4,2010
2010-04-10,105.98080155344849,2360,104.8125025380567,105.99338645889586,103.0315744144872,106.005419195967,0.3807481398078849,104.26780277980129,100.31718818487414,5,4,2010
2010-04-11,107.86395225050477,4312,105.541218002969,108.42608095034988,105.23321022286515,108.7665220772858,1.776879085129912,105.02085452740094,100.59563452829836,6,4,2010
2010-04-12,106.5161931893623,4186,106.42741089123555,107.6653746135204,105.4166793217027,106.25083330100315,-1.2494990522991412,105.53045978095533,100.82485613932587,0,4,2010
2010-04-13,105.24570819087656,2535,107.60199041406824,108.67978992160845,104.60902532774624,104.65385844466084,-1.192762302560968,105.75762815355576,100.97374822758576,1,4,2010
2010-04-14,106.21510489903456,4273,103.86460810479362,106.42326529292266,103.28756198381328,107.3771575689038,0.9210795621232172,106.12178176721866,101.1961144001294,2,4,2010
2010-04-15,105.04198149392042,3713,105.2946972669153,105.64512948717052,104.70271629735548,104.8572855006318,-1.1044788838925457,106.06322196673584,101.36596507112996,3,4,2010
2010-04-16,106.98560267956972,4520,104.8816952734918,108.49152012569684,103.78611150001733,106.96779495814911,1.8503279907774672,106.26419203667383,101.62343011801684,4,4,2010
2010-04-17,106.57198369880996,2807,106.98795594406052,108.05752691410574,104.88290431680642,107.43237804371192,-0.3866118154220888,106.34864662886832,101.89613443718449,5,4,2010
2010-04-18,105.8245288873692,4573,105.06933333530016,107.10446362931796,104.0754915121408,105.8135715016198,-0.7013614511982569,106.05730043413467,102.1632185847962,6,4,2010
2010-04-19,107.7474709138496,2104,104.91899309214972,109.380975355625,104.19919632856552,107.20601192565287,1.8171042637260548,106.23319725191858,102.50478588436155,0,4,2010
2010-04-20,109.227985705284,4818,108.01251151608892,110.39563906895292,106.15828984168506,108.43963533978103,1.3740599003183809,106.80209403969108,102.89383149890038,1,4,2010
2010-04-21,111.0955446657106,3557,110.357709064281,111.7234434988878,110.09001004742964,111.02508346909374,1.7097806467525345,107.4992997206448,103.38396740681289,2,4,2010
2010-04-22,112.00158932398595,2636,111.44454822780077,113.0480899112666,110.48390989133068,112.67548264370404,0.8155544500021872,108.49352941065416,103.87427725376942,3,4,2010
2010-04-23,111.14036363893126,1007,111.97577956239512,112.236562953301,109.61754139259908,111.06361708887108,-0.768940592944134,109.08706669056292,104.32035749656644,4,4,2010
2010-04-24,113.0504285920303,4479,109.57795490506112,113.59458305702924,107.78210831734432,112.46399949841084,1.718605995661826,110.01255881816584,104.88131469400932,5,4,2010
2010-04-25,112.78242522107892,2265,112.4330862454782,114.09268602603554,110.57752546415831,112.42518520685412,-0.2370653294190727,111.0065440086958,105.383730039294,6,4,2010
2010-04-26,113.58488161687532,3344,113.30391946238998,113.66710361915894,113.07991013062168,113.47281896752956,0.7115083704073655,111.84045982341377,105.84969762523752,0,4,2010
2010-04-27,114.53213358464907,1550,114.6658282867302,114.66753015491298,113.45104381166324,114.7091354838513,0.8339595501528629,112.59819523475164,106.30794762440154,1,4,2010
2010-04-28,114.37712349155824,4949,115.42150949280432,117.19565433987846,113.9540723996666,114.31946672836416,-0.1353420112236603,113.06699220987272,106.7670281149896,2,4,2010
2010-04-29,114.99120286190433,3597,114.51519513600384,116.91986049243108,114.1608578552274,114.5279352416126,0.5368900280058098,113.49407985814676,107.28226967197288,3,4,2010
2010-04-30,115.91340953347084,2649,116.1958033285535,118.00702865361576,114.18221402706804,115.99767213453109,0.8019801938014659,114.17594355736672,107.79310306044398,4,4,2010
2010-05-01,116.28983506462647,2637,118.7948702466348,119.22579337370742,115.55168785519233,115.9659681713927,0.3247471821169467,114.63871591059475,108.32992319818604,5,5,2010
2010-05-02,115.19043427404227,2476,115.69597314924378,117.2052887564185,114.97830704972334,114.90851567634527,-0.945397153563099,114.98271720387524,108.7893484738959,6,5,2010
2010-05-03,115.48867244824834,4298,114.42731847869725,116.40160844951475,113.99081021010348,115.54116644414816,0.2589088027019182,115.2546873226428,109.25177252281009,0,5,2010
2010-05-04,116.81505834493537,4926,117.00715537402806,117.14904310945292,116.0532392438206,116.77297229675212,1.1484986956460164,115.58081943125512,109.72585480039768,1,5,2010
2010-05-05,116.120490485204,4322,117.0505228703208,118.64049516052732,114.8211882119816,115.86743301286224,-0.5945876067453781,115.8298718589188,110.16490593608845,2,5,2010
2010-05-06,115.97085594487632,4377,116.23279817363128,117.84914768699608,114.72240234909547,115.35201981985396,-0.1288614435767887,115.96982229934338,110.57541681482851,3,5,2010
2010-05-07,115.5357023931547,1542,116.36323027253545,117.80718528686656,113.68670080471634,114.920596658616,-0.3752266448119212,115.91586413644106,110.9710725744872,4,5,2010
2010-05-08,117.38496612163404,4835,114.88121588796972,119.37806762148126,114.25062819404724,117.26404464506253,1.6005993733318125,116.07231143029928,111.368841441965,5,5,2010
2010-05-09,118.05726087864647,2761,116.35017083688344,120.0414951485518,115.55595028983296,118.03347984890836,0.5727264565683843,116.4818580880999,111.7847897315864,6,5,2010
2010-05-10,118.4647227148876,2499,117.28011336909816,118.8235635197824,116.71396203640774,118.63825044388608,0.3451391580734375,116.9070081261912,112.20092043696772,0,5,2010
2010-05-11,117.69480664044228,4399,119.7106689717186,121.30149389918452,117.46161216628433,117.29943415658413,-0.6499116840870012,117.03268645412076,112.52861558329896,1,5,2010
2010-05-12,118.23405583173408,4789,116.25816597575768,119.55370402689962,114.336227690781,118.27554517889028,0.4581758589732976,117.33462436076792,112.91921100471136,2,5,2010
2010-05-13,117.5597231710767,2753,118.73271047738262,120.18564635074924,117.36763260668468,117.0770998455966,-0.5703370792058959,117.56160539308226,113.32967817071804,3,5,2010
2010-05-14,117.59155372935103,2445,117.0020357110512,119.5733547332559,116.05648809647886,117.14387720852618,0.0270760745396003,117.85529844111032,113.70889313172856,4,5,2010
2010-05-15,116.95570765097216,2951,117.2381868406357,118.9114253411568,115.81568740752314,117.3337721597875,-0.5407242767132225,117.79397580244434,114.10601733696365,5,5,2010
2010-05-16,117.63214094591868,1740,117.6986586275805,118.4816932134706,116.23172641792743,117.87900103317028,0.5783670660735707,117.7332443834832,114.46090194584194,6,5,2010
2010-05-17,118.20873176253362,2274,118.47612985927655,120.35106110014384,117.66459009727424,118.02889935203456,0.4901643479225948,117.69667424743264,114.84879354796608,0,5,2010
2010-05-18,118.00043300695562,3993,118.55170830040056,120.30203925268287,116.96829345100024,118.46326716880904,-0.1762126642187889,117.74033515693456,115.25465701861894,1,5,2010
2010-05-19,118.39643971961726,2967,116.1273133445896,119.80890687391968,115.35201416437162,118.98784141055482,0.3355976775426761,117.7635328552036,115.60962264547788,2,5,2010
2010-05-20,117.30337821088676,3357,119.96740442829304,121.84132309418708,117.1094620587058,116.74792969036936,-0.9232216030473972,117.72691214660504,115.87880239566464,3,5,2010
2010-05-21,115.81212061818115,1615,118.61357472808632,119.53810825929727,115.57110561025787,116.11911846377124,-1.2712827332428955,117.47270741643788,116.0360215940803,4,5,2010
2010-05-22,116.25151231944568,2672,115.90355745137232,117.67802478328016,115.09619423884564,116.94562672861277,0.379400445237632,117.37210808336268,116.17768569392896,5,5,2010
2010-05-23,116.41818581481822,2810,116.26177013640508,116.42636040426451,116.25472198484512,116.29228572149788,0.1433731846124608,117.19868592177691,116.35361309979186,6,5,2010
2010-05-24,117.05321725171032,4028,118.21963502343836,119.35679718722398,117.0032765943379,116.6750216940906,0.5454744312046067,117.03361242023072,116.48703938844784,0,5,2010
2010-05-25,119.43636202657429,4097,118.00044152300406,120.88374015878011,117.8939124399536,118.9687504503486,2.0359498276234955,117.2387451373191,116.70883728196438,1,5,2010
2010-05-26,120.38084151356468,1423,119.40706762299936,121.14686527856216,117.87626349746164,120.85045795953444,0.7907805219153019,117.52223110788302,116.9353692785207,2,5,2010
2010-05-27,119.46801928812052,3013,120.08850283771352,121.82433938605952,117.68922383016806,119.7410430301251,-0.7582786546157405,117.83146554748782,117.09989880196972,3,5,2010
2010-05-28,120.58503557621636,1258,119.27448217710948,121.55517119082556,117.46594798226356,121.0652228748184,0.9349918871609963,118.51331054149288,117.30682920479168,4,5,2010
2010-05-29,119.26912816570486,4560,121.76226763061354,122.32737034229147,119.25288207152096,118.79470035727456,-1.0912692476503727,118.94439851952988,117.44942671491836,5,5,2010
2010-05-30,118.80754356089014,2714,120.30911995041154,121.40801000215087,117.49917198322896,118.55848224353272,-0.3870109657994836,119.2857353403973,117.54589784916568,6,5,2010
2010-05-31,118.73930195556552,2233,117.19412054939131,120.55033349092224,116.62127023160662,118.53795257847744,-0.0574387814774146,119.5266045838052,117.6275467455303,0,5,2010
2010-06-01,120.45264467721488,1616,119.20394435443156,121.81754240836322,119.064185394725,120.74866762497736,1.4429449166633468,119.671787819611,117.8029537589694,1,6,2010
2010-06-02,119.70788985516644,4687,121.31676600859248,123.21692470900344,119.50037694328834,119.71241811879015,-0.6182967788247451,119.57565186841124,117.9435943392,2,6,2010
2010-06-03,118.88145131650742,1609,118.20142668919472,119.77668986830908,118.06796054648794,118.43829040436806,-0.6903793389549495,119.4918564438951,118.01247410491906,3,6,2010
2010-06-04,118.782998792082,2027,118.8784865650691,120.19544554913534,117.6824636268311,118.80754869543702,-0.0828157154334374,119.23442261759016,118.101224381815,4,6,2010
2010-06-05,118.11952050571988,3074,117.00595518570547,119.37630774691912,116.3922038575223,118.03044696969914,-0.5585633408055846,119.07019295187804,118.1728465338431,5,6,2010
2010-06-06,119.2461564278264,1437,118.24901334166128,119.72440277850464,117.91645902186409,119.3861903031344,0.953810104615127,119.13285193286892,118.29652833499884,6,6,2010
2010-06-07,118.16622491946296,4183,117.16292192591344,119.65537592162882,116.87196964204564,117.68084034803664,-0.9056321316461502,119.0509837848543,118.32257029492646,0,6,2010
2010-06-08,117.01875626705188,3008,117.48447939575505,117.62046276279092,115.33993440047593,117.71314471005716,-0.9710631385517754,118.56042829768816,118.28795347453998,1,6,2010
2010-06-09,116.58093622230744,3239,116.40769035255674,117.73118457959262,116.36258885917024,116.27707339967375,-0.3741451872427026,118.11372063585112,118.22516059145396,2,6,2010
2010-06-10,116.08290377161512,2279,115.87208640216484,116.4389336883602,114.88157170108488,115.9707687994884,-0.4271988773041024,117.71392812943796,118.1714304958264,3,6,2010
2010-06-11,118.0124358254321,1369,117.53443178858969,118.38912294422154,117.3889490291258,118.97892608617543,1.6622017464459793,117.60384770563084,118.164043162283,4,6,2010
2010-06-12,118.96185663235788,1478,118.5479463951712,120.92151972028206,118.2560408056375,118.51616480731612,0.8045091182849573,117.72418143800768,118.2107809443257,5,6,2010
2010-06-13,119.04940787374306,1627,118.56228777203448,119.81844921196988,117.6316998447107,119.05879679102648,0.0735960616819797,117.69607450171009,118.25937608247212,6,6,2010
2010-06-14,117.8239723549129,1441,118.11633003284896,119.15555290581013,117.41017652265194,118.47474476670288,-1.0293503686551686,117.64718127820292,118.28831823927014,0,6,2010
2010-06-15,118.66833533131444,2089,117.58519603806766,119.99856290396816,116.31180673514264,119.35426947013056,0.7166308854857917,117.88283543024043,118.32285805211669,1,6,2010
2010-06-16,117.66811998392488,4690,117.63922236301514,118.66470182365153,116.88125628039296,117.94202014844964,-0.8428662495323924,118.03814739618576,118.30483765949636,2,6,2010
2010-06-17,116.12334888714727,1850,118.64119998807456,120.09295286621794,114.55438940978529,115.598559441275,-1.3128204113303177,118.04392526983322,118.24226818883608,3,6,2010
2010-06-18,117.31137867949955,3375,118.12011488869506,118.17217533804492,115.99558941469994,116.22593347475951,1.023075723993161,117.94377424898572,118.20609948749885,4,6,2010
