Date,Price,Volume,Open,High,Low,Close,Returns,MA_7,MA_30,DayOfWeek,Month,Year
2014-01-13,69.2376544346413,3831,69.8555547771655,71.03048725812003,67.952434249125,69.1159231172362,-0.4448465791623168,68.98409389404794,69.06647879112954,0,1,2014
2014-01-14,69.20912556480688,1791,69.42576795465955,70.46003436325134,68.43922747120408,69.14359390306531,-0.0412042696526504,69.10716774102964,69.07252104312435,1,1,2014
2014-01-15,68.88439529972393,1446,68.95674759612271,69.83179448022767,67.54515542247964,69.01777369362391,-0.4692015141541938,69.18895765493492,69.04387432316851,2,1,2014
2014-01-16,68.3555254461678,3102,67.5208512892693,69.78945022550754,66.71261939772464,68.6185132080189,-0.7677643844515969,69.1471924836662,69.09741903676839,3,1,2014
2014-01-17,68.52923729915483,4436,67.49699450101485,69.06105040696413,66.28085627084629,68.58529850320193,0.254129935880365,69.00360164291567,69.12738956009846,4,1,2014
2014-01-18,69.09578261497305,4415,67.7226765246535,69.92467680981353,66.651056515097,68.829142805176,0.8267205913076836,68.9798218124275,69.1159738669365,5,1,2014
2014-01-19,69.24208706097409,2033,67.92165898578254,71.11851960239552,67.30584590167331,69.66248453705919,0.2117414992117483,68.93625824577741,69.09488037282027,6,1,2014
2014-01-20,69.74081401928602,3669,68.29404121650772,70.87499469199629,68.12683625772425,70.26524961401361,0.7202656353682002,69.00813818644095,69.08398681076446,0,1,2014
2014-01-21,69.0028822390448,2506,71.17593991059024,72.53880690875286,68.7576743968463,69.81036770854037,-1.0581060611612014,68.97867485418921,69.02528090025423,1,1,2014
2014-01-22,67.79914704684501,1480,69.39409125121806,70.88508558846529,66.64933575516048,68.2650669056576,-1.744470887505423,68.82363938949223,68.91517630088114,2,1,2014
2014-01-23,68.21619054981262,4945,69.12997469718381,70.02340338434206,68.06996769377851,67.08056892668188,0.6151161498823443,68.80373440429864,68.7972471095503,3,1,2014
2014-01-24,68.90407194098738,2606,67.22734844609049,69.76569084881982,66.32123730897187,68.53495944775801,1.0083843522051383,68.8572822102747,68.70219826458379,4,1,2014
2014-01-25,68.9539292075872,2015,68.4727687032917,69.89433788211498,66.67464682820776,68.9775937471847,0.0723575039839774,68.83701743779102,68.63436815698849,5,1,2014
2014-01-26,70.30196498801192,4547,67.21687965314032,72.02600438722232,66.05160150519862,70.39481095363054,1.9549803701054191,68.988428570225,68.64494999914783,6,1,2014
2014-01-27,71.20966378599982,4747,69.11150925571894,71.93689501724141,67.15818333704176,70.55675518078696,1.2911428551715345,69.1982642511841,68.71906152551449,0,1,2014
2014-01-28,73.89023462676882,3771,70.91855063830424,75.66079875401488,70.34278899257336,73.53702296050663,3.764335763225457,69.8964574494304,68.92829349827181,1,1,2014
2014-01-29,73.68942611277315,3369,73.46962827389615,73.77125977757885,72.16980140693913,73.59983214535728,-0.271765971525173,70.73792588742013,69.16642325426325,2,1,2014
2014-01-30,72.69057731667777,1289,75.46677988829417,75.97245020804505,70.82106752548697,72.94250467185833,-1.3554845637781865,71.3771239969723,69.31254917947086,3,1,2014
2014-01-31,71.95044052593826,3661,72.79862389014964,74.59340152583482,71.2516320206277,71.6372882100801,-1.0182018331139298,71.81231950910812,69.40886735619861,4,1,2014
2014-02-01,71.38494271956361,4425,71.68534064219578,73.55088261760335,70.31778162446732,71.37080165293862,-0.7859546129822315,72.15960715367619,69.50716985240335,5,2,2014
2014-02-02,71.86097410300172,1929,71.84440531164303,72.276323940197,70.15004836937132,71.50322452158208,0.6668512508418045,72.38232274153188,69.63435315118889,6,2,2014
2014-02-03,69.70290553904047,1131,71.88785265574411,72.32217218309395,69.04023616912404,69.94682614892955,-3.003116212797208,72.16707156339483,69.68584891347882,0,2,2014
2014-02-04,71.0214565571313,1854,68.61720200244262,72.52994838231942,68.59929492803259,70.97928616110636,1.8916729624022688,71.7572461248752,69.8031478773546,1,2,2014
2014-02-05,70.78215996598897,1357,70.39456881316855,71.50509084483053,68.4141177762803,71.66905471193188,-0.3369356286713754,71.34192238962031,69.9102197262865,2,2,2014
2014-02-06,70.53536640820022,4194,72.18111684861627,72.59242860584806,69.72312125501944,70.31366894021468,-0.3486663276556334,71.03403511698066,69.983144985362,3,2,2014
2014-02-07,69.45602324217522,1690,71.8391541091646,72.29362489397685,69.23707324765674,68.91498698548128,-1.5302155797683905,70.67768979072879,70.02128356335496,4,2,2014
2014-02-08,69.34179769072503,1515,69.71325856051139,70.32162707717333,67.8697427559409,69.0854433628962,-0.1644573733395549,70.38581192946613,70.04441409821082,5,2,2014
2014-02-09,69.35503745839257,1333,70.36128292236434,72.02725881392455,68.70491846677517,69.13202558578136,0.0190934877785986,70.02782098023626,70.03843624067694,6,2,2014
2014-02-10,69.23309253079229,2442,70.99784669278489,71.91060201048076,68.89617906894526,70.17809959250214,-0.1758270661643579,69.9607048362008,70.03746461075703,0,2,2014
2014-02-11,69.57215178673472,1847,68.79136681857455,69.82632901089413,68.55438578578108,70.24084049741619,0.4897358236476634,69.75366129757272,70.03830193606403,1,2,2014
2014-02-12,68.9825197447837,3987,69.75646662653335,70.49953878212362,67.58737251501724,69.13450212212298,-0.8475115787110798,69.49656983740053,70.02979744640211,2,2,2014
2014-02-13,68.08670398437286,1481,69.20361064774029,69.8499462335859,66.10017955488524,68.0302645205799,-1.298612697426993,69.14676091971091,69.99238339372097,3,2,2014
2014-02-14,68.63503211487085,4102,67.2598904526799,68.7872355230483,66.47606108824141,67.52928404322004,0.8053380445965486,69.02947647295314,69.9840712875592,4,2,2014
2014-02-15,68.73369956868665,4996,69.08146374294539,70.7280468144077,67.20622235218775,68.35070931342835,0.143756695051378,68.94260531266195,69.99667709164318,5,2,2014
2014-02-16,68.93088062388401,3697,67.59002154964467,70.39358172036526,66.28154090963706,68.93696084007556,0.2868768252468623,68.88201147916072,70.01006520246747,6,2,2014
2014-02-17,69.98990787832598,4851,69.03314060905558,70.8610320753437,68.19121759032555,69.71222754189363,1.5363611270549082,68.99012795737983,70.03986937791257,0,2,2014
2014-02-18,68.96734348706529,4225,69.72099398648638,71.12407969885254,68.86947560585583,69.89511468740815,-1.461016912664559,68.90372677171277,70.03071125878228,1,2,2014
2014-02-19,68.11210302981442,2776,69.39689060397802,70.07430942140493,67.29324512106935,68.57108033283974,-1.2400658253732375,68.77938152671716,69.97642089246656,2,2,2014
2014-02-20,69.36932268064342,2276,66.75724181633139,71.24099470924294,66.6987104484255,69.48694317424783,1.8458094742408448,68.96261276904151,69.98863557385317,3,2,2014
2014-02-21,67.88643932306937,3361,68.84822320524957,69.84978663798697,65.98195603515374,68.31566844836675,-2.13766446070236,68.8556709416413,69.99154531639398,4,2,2014
2014-02-22,66.57702717673837,1585,69.76960346970255,69.99200931885161,65.75825076063991,65.98943768392364,-1.9288272582681063,68.54757488564869,69.9369065372915,5,2,2014
2014-02-23,67.39488900792335,2532,66.4421811258447,68.34525287649204,65.2837007511867,68.20699323827952,1.228444503858439,68.32814751194003,69.88660043952271,6,2,2014
2014-02-24,67.6330891999454,2342,67.46303316610287,68.35335078785236,65.58156340596996,68.77162787516598,0.3534395493908215,67.99145912931424,69.84257243926798,0,2,2014
2014-02-25,67.73832133700468,3144,66.96351781501727,67.80652971696556,65.81146858532708,67.64807758857832,0.1555926814878594,67.81588453644842,69.75711765090108,1,2,2014
2014-02-26,67.6466619289043,2941,67.78369226384143,68.48311185907961,67.30200407317695,67.92619961729127,-0.1353139645199785,67.74939295060412,69.63835092233123,2,2,2014
2014-02-27,67.67792947593186,1996,68.02643331544328,69.97911495102922,65.77470231819836,67.57829235893362,0.0462218624481813,67.50776534993105,69.43127408397,3,2,2014
2014-02-28,67.5858173612399,1203,67.20236549375684,68.10511609200816,66.82648575297804,67.3131185404424,-0.1361036240399737,67.46481935538398,69.22782045891888,4,2,2014
2014-03-01,68.94126006383432,2699,67.33632106086073,70.38926560545899,67.08002877382154,69.22923575629498,2.005513516762991,67.8025669106834,69.10284321715744,5,3,2014
2014-03-02,68.54311193508424,2208,68.77480033715062,69.08308002826554,67.81820905957622,69.12573102432663,-0.5775179165298461,67.96659875742067,68.98926559746229,6,3,2014
2014-03-03,68.38173839880646,3937,68.83884937393037,69.17749034293007,67.51203672675528,69.22534618882439,-0.2354336296119918,68.07354864297226,68.8891587867704,0,3,2014
2014-03-04,70.17618720403154,2452,69.51225573401821,70.76916914435257,67.55751072180385,71.11591802949383,2.624163771268484,68.42181519540466,68.83299922347139,1,3,2014
2014-03-05,70.20369690606137,2730,69.50686150537388,70.23292634709247,68.39875167888593,69.6075405015774,0.0392009072106569,68.7871059064271,68.84969226903875,2,3,2014
2014-03-06,72.43571329558655,3144,71.00967756657232,73.40300402391031,69.39799636348086,72.26294800359312,3.1793430942986145,69.46678930923491,68.8968341603206,3,3,2014
2014-03-07,72.33073359456759,3140,73.24031901970203,75.17997002716415,70.79276613252489,72.28442866316236,-0.1449280972640854,70.14463448542459,68.94845328127322,4,3,2014
2014-03-08,73.69814857702775,2636,72.58556593991052,74.26121039991759,71.78111344509476,73.71305467499917,1.8905034063733783,70.82418998730937,69.05387935356747,5,3,2014
2014-03-09,72.04280453871807,3808,74.77980032967244,76.11945545380063,71.89350606546884,70.92576633706697,-2.246113464545918,71.32414607354276,69.14010539678557,6,3,2014
2014-03-10,72.19644899953374,3634,72.14187290180007,73.88501122835648,71.90241044202463,72.19002593165872,0.2132682948691844,71.86910473078952,69.23526044041252,0,3,2014
2014-03-11,70.6119754363828,3403,72.30426528657121,74.18317732239605,68.62654089426437,71.5024752747591,-2.194669661884852,71.93136019255398,69.2771583730122,1,3,2014
2014-03-12,71.4564297429874,3333,70.4384229873409,71.50708240739652,68.71853246112457,70.57152687040868,1.1959080614666997,72.11032202640055,69.35126961341871,2,3,2014
2014-03-13,70.24356192677837,2213,71.18606595145053,72.87630280067256,69.552125406149,70.16068168835132,-1.6973529472035451,71.79715754514224,69.37364995142016,3,3,2014
2014-03-14,70.52733148116171,4563,70.03306377775202,70.6901306537025,68.36750321088431,70.3792045726793,0.4039794489338888,71.53952867179855,69.4251436759661,4,3,2014
2014-03-15,70.24513560447127,1041,68.6665103071646,70.87190894727723,66.8667755354129,70.44435985217322,-0.4001227194677215,71.04624110429049,69.49709139663604,5,3,2014
2014-03-16,69.08693241928725,3007,70.84540925925803,72.3307134799947,67.24014222976079,68.94770547750274,-1.648801977841574,70.6239736586575,69.51215474011659,6,3,2014
2014-03-17,67.4675724363897,1933,68.76467601628804,69.50115518956757,65.71716045194175,67.08470205687888,-2.343945412237558,69.94841986392264,69.46995050237335,0,3,2014
2014-03-18,66.9565319728096,1703,65.99870655970305,67.06956322299597,65.62626675952622,67.25058346511992,-0.7574608736099497,69.42621365484077,69.40413888067087,1,3,2014
2014-03-19,68.69716141870492,2181,67.92685396003486,70.18365144145481,66.33992386740151,68.6837358222886,2.599640982902418,69.03203246565754,69.36104733201684,2,3,2014
2014-03-20,68.40367636381555,4425,67.72161918076716,69.51720851518265,67.61034886562898,69.02827024520485,-0.4272156939652882,68.76919167094857,69.3422584279085,3,3,2014
2014-03-21,69.32089790593142,3301,69.26316849966423,70.2514183883631,67.65011440723048,69.61935219991595,1.3408950963943456,68.59684401734424,69.38255159044574,4,3,2014
2014-03-22,69.26385503826923,4107,68.57934193354475,70.09096881647874,67.42552453721592,69.66653461131814,-0.082288125782215,68.45666107931538,69.3790360023666,5,3,2014
2014-03-23,70.14058181195968,4818,70.22274262705919,71.47905396882236,68.6707093018424,70.75312561315705,1.2657781944219737,68.60718242112573,69.45417408532961,6,3,2014
2014-03-24,68.31367043365516,3256,72.03950283483617,73.87360207735315,67.21425931031692,67.48092950575675,-2.604642463905271,68.72805356359223,69.51206219389351,0,3,2014
2014-03-25,67.91048212680562,3132,66.71860779352527,68.75140146870679,65.52356980747659,68.28340964925799,-0.5902014988948823,68.86433215702023,69.52924863118957,1,3,2014
2014-03-26,68.85988765059884,4105,67.6555199183855,69.63511581194729,67.58147717044137,68.94824684403953,1.3980250088939885,68.88757876157649,69.57014191287803,2,3,2014
2014-03-27,68.69663270176567,1643,69.81669620416453,70.53922986329815,68.63372114275953,68.18188570004166,-0.237082798713728,68.92942966699795,69.60208562503674,3,3,2014
2014-03-28,68.61017741905462,3399,68.97632177147969,69.37470320108072,66.98591621127501,68.45782676691874,-0.1258508303985883,68.8278981688727,69.63420280804174,4,3,2014
2014-03-29,68.17971550716882,4309,68.89187393237808,70.5574003280038,67.59760277241135,67.76231220378149,-0.6274024176568416,68.6730210930012,69.65092900908297,5,3,2014
2014-03-30,69.32909489053594,2124,69.09531894540564,69.78941804584498,67.48089042826845,69.05503366793096,1.685808417968926,68.55709438994067,69.70903826005951,6,3,2014
2014-03-31,69.6266092444909,4016,68.54023463370432,70.73543241542272,67.13322638744499,69.51283832692884,0.4291334748054876,68.74465707720292,69.73188323274806,0,3,2014
2014-04-01,69.67063152066623,4416,68.34356228520569,71.23331431429621,67.21366695577532,69.47463235913354,0.0632262243602355,68.99610699061158,69.76946721893412,1,4,2014
2014-04-02,70.31368606600553,1702,68.95682170274661,70.36527502800365,68.74689983379598,71.19056802231758,0.922992272789358,69.20379247852682,69.83386547450742,2,4,2014
2014-04-03,70.90191099512347,4609,71.64723822815895,72.65426644000677,70.7698261869596,70.67446834792497,0.8365724541389508,69.51883223472079,69.85805626754383,3,4,2014
2014-04-04,71.114498041561,3905,70.13800454448459,71.91893475023898,69.3700415661769,71.01329060781659,0.2998326045854371,69.87659232365027,69.8884163053938,4,4,2014
2014-04-05,72.66152953855186,2317,69.57953994118915,72.80709563833652,67.72903615084473,72.26363921260565,2.1754094306996707,70.5168514709907,69.89594351349267,5,4,2014
2014-04-06,72.60124200491273,2738,73.8183105400261,75.45575925718406,72.14871537467039,72.9787531485932,-0.0829703613755339,70.98430105875882,69.90496046050416,6,4,2014
2014-04-07,72.87932305288068,2248,72.08906059346833,73.68529554549214,71.24457909762957,73.15348302828482,0.3830251939066276,71.44897445995736,69.87766627636593,0,4,2014
2014-04-08,72.2363704995278,1707,72.43031429427059,73.17571971054309,70.9529949079844,71.9343703891493,-0.8822153203678407,71.81550859979473,69.88411847505958,1,4,2014
2014-04-09,72.38648572653392,4711,70.84249814389852,73.73331941164399,69.84909442534202,71.8493702371744,0.2078111427360696,72.11162283701307,69.89045303262625,2,4,2014
2014-04-10,73.97424725027929,3751,72.9168744628401,74.86119999597459,72.86668255481477,73.85726030578512,2.1934502107806564,72.55052801632105,70.00252875975615,3,4,2014
2014-04-11,73.33098964849054,2749,74.54221327348381,75.28638150433736,71.94041663895716,72.96535564189948,-0.8695696484918525,72.86716967445383,70.06501408993957,4,4,2014
2014-04-12,72.19739682285208,2000,72.7805337926343,73.90541701879782,70.36058147382707,72.49897047239524,-1.5458578031911083,72.80086500078244,70.1301419198087,5,4,2014
2014-04-13,73.1941564656719,1589,71.00366437099981,73.91662808835447,69.80427577463306,72.2396140685667,1.380603299680616,72.88556706660518,70.21903608595905,6,4,2014
2014-04-14,73.04539031343822,1096,71.30205644777115,74.55266388327816,70.14123108144189,72.81315567736881,-0.2032486736881056,72.90929096097054,70.31237790959128,0,4,2014
2014-04-15,73.14139451840799,4690,73.61344860634172,75.13001899375251,71.47079803511751,74.04774498020232,0.1314308877778947,73.03858010652485,70.44752664622864,1,4,2014
2014-04-16,73.09628121471465,4077,75.73788979956154,77.24797095223578,71.43060440744893,73.38263465885294,-0.0616795782885759,73.13997946197924,70.6351502721728,2,4,2014
2014-04-17,73.1754029386442,3325,73.5006041258743,75.0812956638334,72.80188988310614,72.61003769827232,0.1082431590426979,73.02585884603137,70.84244597103394,3,4,2014
2014-04-18,74.02593362216763,2192,73.78372487130355,75.11287873466038,72.93912657700973,73.91961658944167,1.162317731597029,73.12513655655667,71.02007171114937,4,4,2014
2014-04-19,73.18680943156835,2165,74.1724948399872,75.81263020488159,71.54826986753464,73.64390275574901,-1.1335543498609768,73.2664812149447,71.17950948007447,5,4,2014
2014-04-20,72.17503534746287,1027,73.53638603598151,74.07335318717998,70.70536741374403,72.68949856009982,-1.3824541498171472,73.12089248377198,71.27464739479218,6,4,2014
2014-04-21,72.26000348450057,1546,71.9420188901029,74.088791806171,70.25324282096267,71.79317644461426,0.1177251062346673,73.00869436535233,71.37451900966656,0,4,2014
2014-04-22,70.65356379505074,2408,72.55419212843402,73.35826480521999,70.39467717721426,71.13785565580191,-2.223138128957336,72.6532899763013,71.39161840910292,1,4,2014
2014-04-23,69.2805102590088,2591,69.8525569454723,70.91298848123408,68.40157613698938,69.05709747813783,-1.9433606208808407,72.10817983977188,71.42384640328139,2,4,2014
2014-04-24,71.14719340734044,1761,68.03981697668164,71.47968372197268,66.62191054176228,70.48942876417347,2.6943842378656546,71.8184356210142,71.53173677929922,3,4,2014
2014-04-25,71.90466173740184,4116,71.258432065128,71.97474973231878,69.79810955630457,72.38789461994672,1.0646496281654372,71.51539678033338,71.63322924885932,4,4,2014
2014-04-26,71.89460526553283,1743,72.00282398086112,72.18633367006977,71.75099543046817,71.82930893115591,-0.0139858412876336,71.33079618518543,71.73982833431822,5,4,2014
2014-04-27,73.13261220149127,2200,70.72018282328922,73.1369686666823,69.29630211026958,73.06211349409676,1.7219747314642486,71.46759287861808,71.89057616039943,6,4,2014
2014-04-28,72.09201297140612,1367,72.58118078342028,74.12243240695446,70.83955605299754,71.9531152094324,-1.4228935611080629,71.4435942338903,72.020986075874,0,4,2014
2014-04-29,71.77640984802026,2331,71.74193994333322,73.29567429282514,71.04411378586896,71.87315260216586,-0.4377782092324644,71.60400081288594,72.10256324112349,1,4,2014
2014-04-30,72.39986345744464,1827,72.492193331263,73.32570658024831,71.79164625909722,72.5393881566881,0.8686051736837674,72.04962269837678,72.19500504822194,2,4,2014
2014-05-01,73.29053513887604,1529,72.55853100638359,74.50780285865282,72.50051230699356,72.7491763550232,1.2302118248536775,72.35581437431043,72.31566850216227,3,5,2014
2014-05-02,73.80345198570382,1352,73.12292505988454,74.10354055100095,72.33894543060684,73.49483337734695,0.6998404989892126,72.62707012406784,72.43199403281888,4,5,2014
2014-05-03,71.26221317801559,2528,72.21123610091823,73.9003350678541,70.64822296273898,70.80906617136456,-3.4432519608709966,72.53672839727967,72.44400410558197,5,5,2014
2014-05-04,70.294131060351,4808,71.53262373722185,72.77475595239788,69.4311283180147,71.10660490982764,-1.3584788831161876,72.1312310914025,72.41665853954163,6,5,2014
2014-05-05,70.77119915270788,2803,70.82333030526856,71.52806277598945,69.35370791982268,70.35925400131339,0.6786741441433985,71.94254340301703,72.35364752668015,0,5,2014
2014-05-06,70.41524765966108,2450,72.96931164889325,74.68188988350612,70.12428384375136,70.74397009539103,-0.5029609464137219,71.74809166182285,72.2807810485051,1,5,2014
2014-05-07,72.95547928042023,1710,70.8615810956406,74.37673624124021,69.90165623193761,73.6224302485915,3.607502217469838,71.82746535081938,72.2833195894231,2,5,2014
2014-05-08,73.88203758138734,4282,73.87958997618381,74.71859165235729,72.29388339961733,73.51222682667755,1.2700325049002537,71.91196569974957,72.33817515881839,3,5,2014
2014-05-09,74.44011946200601,1801,74.81569812535948,75.54194109617922,73.94285028055504,74.45780645506215,0.7553688269681169,72.00291819636416,72.40662961666747,4,5,2014
2014-05-10,73.32316990825927,4123,72.62741728685609,73.72620017074665,70.90004851579398,72.84413740915238,-1.5004671698798375,72.29734058639897,72.38492703860014,5,5,2014
2014-05-11,73.28787316865636,3484,73.19855189100106,73.63745071125777,71.3326329630208,73.23380687371743,-0.048138589271407,72.7250180304426,72.38348982260567,6,5,2014
2014-05-12,73.52907713287532,4909,73.11822782681388,74.43204528566679,72.89254860864685,73.26638683962324,0.3291185209643998,73.11900059903795,72.42787916627312,0,5,2014
2014-05-13,74.65686076300312,1081,73.06910760787028,75.3968122298,72.83770661902197,75.07686073623913,1.5337927172535792,73.72494532808682,72.47663597618414,1,5,2014
2014-05-14,75.53799186010275,3314,75.51339455822182,75.6607676661621,74.2229905656648,75.22782245846669,1.180241290745876,74.09387569661287,72.55972269440629,2,5,2014
2014-05-15,76.57098105462269,4276,77.16471263640558,77.78501070140409,75.53660107728437,76.50333788920435,1.3675094731576245,74.47801047850365,72.67404224561346,3,5,2014
2014-05-16,75.64706903881269,1041,75.64651143064077,75.91454786429951,73.83935628258031,76.57600961159865,-1.2066085651311176,74.65043184661889,72.75906850641672,4,5,2014
2014-05-17,77.05922073711132,4537,75.49107484351582,78.66338930248881,73.88717103300048,76.56015190359305,1.8667632682161093,75.18415339359775,72.88852909969896,5,5,2014
2014-05-18,75.67878998480406,2951,77.4842182508821,78.44065052485558,74.67500486115557,76.33912905380109,-1.7913894522974982,75.5257129387617,72.94362431178683,6,5,2014
2014-05-19,75.1428754231379,1259,74.89923857747429,75.51117426101833,74.7618575597217,75.13655534274977,-0.7081436711313338,75.75625555165637,73.00882651150582,0,5,2014
2014-05-20,75.57364655808354,1744,73.02633924657835,75.89650949407036,72.82859828977907,75.85213852257078,0.5732694317590603,75.88722495095355,73.12211355185985,1,5,2014
2014-05-21,75.42375496635039,2250,75.35858353236492,77.06102008905168,74.46160151067845,75.36024257243679,-0.198338440130652,75.87090539470321,73.22757193458817,2,5,2014
2014-05-22,74.41771810843,4498,74.31966425702822,75.53129560058981,73.71052101904151,74.66173983625248,-1.333846158109242,75.56329640238998,73.35304374503416,3,5,2014
2014-05-23,73.59616828282687,2886,72.47925915387157,74.60200166866268,70.59300029472477,73.8748834144044,-1.1039707296669476,75.2703105801063,73.49689901249477,4,5,2014
2014-05-24,72.04791395997782,3694,74.49806531369522,75.39406334637944,70.7162223154347,71.82053046681648,-2.10371593925811,74.55440961194437,73.526923030916,5,5,2014
2014-05-25,72.57988859898501,4904,73.68339525025941,75.1723998318795,72.03882744057618,72.27625497635614,0.7383623060935429,74.11170941397022,73.54943059296876,6,5,2014
2014-05-26,73.84045744402717,1004,73.10881484629572,74.94109352063941,72.3948976016061,73.30674202214348,1.736801846041658,73.92564970266868,73.6142923322519,0,5,2014
2014-05-27,73.7400639406258,1644,74.25642137114355,74.49507364896141,73.57849850080026,73.48891114860923,-0.1359600236461977,73.66370932874615,73.6345407235564,1,5,2014
2014-05-28,73.33971512561237,1575,74.17414695527312,74.31306201051204,72.84033903661988,73.09685090296621,-0.5429189962945835,73.36598935149786,73.67613079536328,2,5,2014
2014-05-29,71.86739219714589,1748,73.26210716042942,73.79785382594014,71.229849396325,71.82143132779625,-2.007538379368889,73.00165707845727,73.67916354033414,3,5,2014
2014-05-30,72.78059412139807,4520,72.31656118892622,74.72712210746322,71.03266449983462,72.2994141365926,1.270676305809304,72.88514648396745,73.69185456246592,4,5,2014
2014-05-31,74.99189845463755,2507,72.64929221391566,75.15524446141853,72.30418474453731,74.99013365955383,3.038315858690344,73.30571569749027,73.7485666729913,5,5,2014
2014-06-01,73.19444265027066,2366,74.24096347258511,75.31694421711015,71.84007525141838,73.15649595930057,-2.396866650141105,73.3935091333882,73.7282663618102,6,6,2014
2014-06-02,72.13100971211605,3014,74.47209443563874,76.31381282119331,71.8957110005781,72.17767279823785,-1.4528875412519793,73.14930231454377,73.7572262462802,0,6,2014
2014-06-03,71.45141666957191,2511,72.87977126448631,73.03348422280376,69.66316444818125,72.06548168724161,-0.9421648820063466,72.82235270439323,73.79580243325424,1,6,2014
2014-06-04,70.88709875988943,3973,74.1086897186861,74.48920660013252,69.63422564484658,70.87817108522454,-0.7897924715645321,72.47197893786137,73.79966575349363,2,6,2014
2014-06-05,71.1144447100329,1790,70.06849148480971,72.35642115791217,68.91354624463132,70.8784222395199,0.3207155520831062,72.36441501113094,73.82297232183934,3,6,2014
2014-06-06,72.72869425731312,3135,69.66929354883007,72.75635700223648,69.29475016929067,72.8394012424926,2.2699320143218182,72.35700074483309,73.8154128210691,4,6,2014
2014-06-07,73.73729154417323,2329,74.07045744858632,75.92296104143429,72.25555024278556,74.46072177788416,1.3867941631011682,72.17777118619533,73.81058795316198,5,6,2014
2014-06-08,74.26488892694755,3842,73.63210198864932,74.47961079165634,73.15999766488616,74.48018902705822,0.7155095769394437,72.33069208286346,73.80474693532669,6,6,2014
2014-06-09,73.54096022288894,3166,75.62167617200102,75.74252876732984,71.94487378092894,74.07482679865042,-0.9747926840242284,72.53211358440244,73.81200661248103,0,6,2014
2014-06-10,72.4213319892085,2848,75.55497431542108,75.93943381966808,70.8634228148917,71.60928538003347,-1.5224552824535609,72.6706729157791,73.78312190649942,1,6,2014
2014-06-11,71.6245566829022,2163,71.04870234082077,72.84524640998175,69.16991083519443,71.03091374945811,-1.1001942168434975,72.77602404763806,73.71963789150031,2,6,2014
2014-06-12,73.17262348428093,3946,70.76712828196524,75.05475097946143,69.20174181890089,72.61944976145845,2.161363187534082,73.07004958681635,73.67016331554291,3,6,2014
2014-06-13,73.11088018282302,4029,71.4913350339576,74.06903001440895,70.7614446632771,73.70554431532953,-0.0843803303993473,73.12464757617491,73.58925959296693,4,6,2014
2014-06-14,72.66404392916041,2036,72.96028152863308,74.03082134766711,71.64273943640212,71.9935453186467,-0.6111761375943492,72.97132648831594,73.45902835545151,5,6,2014
2014-06-15,72.48028819891042,3000,71.94297993237961,73.36644886097208,70.68924184999142,72.8556644451208,-0.2528839854125664,72.71638352716778,73.35346899412143,6,6,2014
2014-06-16,73.30490641854888,1002,70.53940577071985,74.37760107529503,70.00436964065453,73.41213630264895,1.137713770363935,72.6826615551192,73.22832518350269,0,6,2014
2014-06-17,71.99205674399909,3139,73.40481147813723,73.94351697125524,70.39195350746795,72.15049212884784,-1.7909437972048137,72.62133652008927,73.10543407547586,1,6,2014
2014-06-18,73.4069308799215,1716,73.27389318892679,74.79678451136749,72.61569710423842,74.03306539790918,1.9653197865337368,72.87596140537775,73.04756925736865,2,6,2014
